Irish and English,English Irish
Inlgar,English
Leaning Irish and E,English Irish
English ?,English
J A,ERROR
Irish and Eln,English Irish
Irish and Een,English Irish
Yes Irish,Irish
I and En,English Irish
Language Eng,English
Inglish and Latin,English Latin
Irish Langh,Irish
Going to School,English Irish
Eng or Irish,English Irish
Speak Irish and Enghlish,English Irish
Speak and Under a Little Irish English,English Irish
Irish Engsh,English Irish
English 4 5,ERROR
Snisse,ERROR
English (Only),English
Cant Speak Irish Language,None
L,ERROR
Some,ERROR
Fini,ERROR
L I,ERROR
Esh and Irish,English Irish
Irish and inglish,English Irish
Eng Language only,English
Engl only,English
Irsh and Englsh,English Irish
Itish and English,English Irish
Irsh and Engls,English Irish
Irish and Egnglish,English Irish
Irsh and Enghs,English Irish
Too young to Speak,None
Englin,English
Speake Englis,English
Co,ERROR
E and I Language,English Irish
Speack English and Irish,English Irish
Cannot Speak Neither,None
Egh and Irish,English Irish
Educated,English Irish
Eg and Irish,English Irish
S K C T T,ERROR
Does Not Speak Irish,English
Irirsh and English,English Irish
Eglsh and Irish,English Irish
Irsh and Englis,English Irish
Not Education,ERROR
Can S Both,English Irish
English Chiefy some Irish,English Irish
Engih and Irish,English Irish
Irish Langug,Irish
Can Sp Irish E,English Irish
Non at all,None
Noode as Yet,None
Iers and Englis,English Irish
English Parish,English
Englis an Irish,English Irish
Regret English,English
Irish and English Irish ?,English Irish
M B,ERROR
Irish nglish,English Irish
Scottch,Scotch
Irish and Inlish,English Irish
I No,ERROR
Welsh etc,Welsh
A Little,English Irish
Cant write,English Irish
Read Irish and Eng,English Irish
Galick and English,English Irish
Irish Read and Speak,Irish
Irish E English,English Irish
Speaks Engli,English
E Languages,English
Emglish and Irish,English Irish
C Speak E and Irish,English Irish
++,ERROR
Scotah,Scotch
English Properly,English
English Lauguees,English
"English, Irish and French",English French Irish
Can only Speak English,English
Both Esh and Irish,English Irish
Engh and Iriash,English Irish
No Lang,None
English Can,English
English and Dowth,English
Can Speek English and Irish,English Irish
E English,English
Irish a Eng,English Irish
Not Speak Irish,English
Irrish and English,English Irish
Irs and English,English Irish
Cant Speack Irish,English
Speaker of Irish and English,English Irish
Talk English and Irish,English Irish
Iresh,Irish
Cannot Speke,None
None Can Speak English Not Irish,English
Cannot read and write,None
Eng and Iris,English Irish
Spas English,English
Spkae Irish and English,English Irish
Spkae Irish,Irish
Manx,Manx
Francais,French
Can Speak Englis and Irish,English Irish
Notocklish,ERROR
Ca English,English
Irish and Engshe,English Irish
Can Speak and Talk,English Irish
Irish and English French and Stalian,English French Irish Italian
Eng Langug,English
Irish and English Can Speak I and E,English Irish
Inglesh Irish,English Irish
Sp Englis,English
Esnglish,English
Engliss Langu,English
Cannot Re,ERROR
Engliss Langua,English
$ English,English
Irish and Eglash,English Irish
Irish English Greek French and Latin,English French Greek Irish Latin
English Scoth,English Scotch
German French and English,English French German
Not Known,None
English French Latin,English French Latin
Not in Dublin,ERROR
No Languish,None
Co Armagh,ERROR
Ir E,English Irish
French and E,English French
English Cant Speak Irish,English
Irish and English and c,English Irish
Iirish and Englsh,English Irish
Can Speak a Little,ERROR
Irish can Speak irish,Irish
English etc Irish,English Irish
English and Swedish,English Swedish
irish and English,English Irish
England La,English
Irish Ensh,English Irish
English Lagist,English
Irish Spak and English,English Irish
Irish and Englend,English Irish
Enginglish Lan,English
Speak I E,English Irish
Speaks Irish and E,English Irish
Irsh Eglish,English Irish
Her own language,None
? in Jerman,German
Not Speak Yet,None
Not here to might,None
English Speaking Only,English
English and Gaslie,English Irish
Cannot Speak I Irish,English
Irish and Eigh,English Irish
English ony,English
Cannot Speak English and Irish,None
Cannot speak English or Irish,None
M OCallaghan,ERROR
"RS, English",English
Irish and Engils,English Irish
Cattle Irish and English,English Irish
Neither Two Young,None
Speaks Irish English,English Irish
English and Italian,English Italian
A Little of Each,English Irish
Irish and English Speaking,English Irish
Irish Lang and English,English Irish
Irish Fairly Well,Irish
Engli Irish,English Irish
Little Irish and English,English Irish
Is English,English
Speech English,English
Can Speak Boath I,English Irish
Can Read Irish and English,English Irish
Land House Dividends,ERROR
Enguish,English
Englinguish,English
Several,Unknown
Entered though mistake,ERROR
English Irish French,English French Irish
Irish ? and English,English Irish
English and a slight knowledge of the Irish Language,English Irish
Speaks I and English,English Irish
Speak's it only,English Irish
Irish and Ellish,English Irish
Cannot Speck,None
Dumb,Dumb
English German and French,English French German
Ir Eg,English Irish
Irish Eng and c,English Irish
Irish and Eng ?,English Irish
Being Taught Both,English Irish
Irish and English Speaker,English Irish
Irish and Eeanla,English Irish
Quite,English Irish
All can Speak English and Irish,English Irish
Do not Sp Irish,English
Cannot Speak I,English
Not Sperkery,None
Iinglish,English
All Speaks,English Irish
Can Speake English and Irish,English Irish
Irish El,English Irish
English and Russian,English Russian
Cannot read or Speak English or Irish,None
"Italian,French German English Dutch Spanish",Dutch English French German Italian Spanish
Tosh and English,English
Elingish,English
Can Speak Write,English Irish
Elnglish,English
Iish and English,English Irish
None Irish and English,None
Cannot Speek Yet,None
Sheiper English Only,English
Can Speak English and Irish Fluency,English Irish
English and C a Little Irish,English Irish
Can Speak E or I,English Irish
Can Speak I or E,English Irish
English Irsh,English Irish
Cant read,None
Irish Scotch,Irish Scotch
MA,ERROR
Galway,ERROR
Lame,None
Decrepit,None
Cannot Speaker,None
English Russian,English Russian
Englishn Language,English
Sightly,None
Eng Lengh,English
Es,English
Eeng and Irish,English Irish
English Langugae,English
Irish and Eglis,English Irish
Irish and Engis,English Irish
Celtic English,English Irish
Wales and English,English Welsh
I and English and F,English French Irish
Irish and Englglish,English Irish
Irich and M,Irish
Rish Englis,English Irish
Eh Language,English
Eg Language,English
En Irish,English Irish
No Eng,None
Irish but badly and English,English Irish
English All Sheer,English
English Irish Nil,English
Swedish,Swedish
Cannot Talk at All,None
French and German,French German
Not talking,None
Irish Langish,Irish
A little English,English
Blind,ERROR
Irish and Brithers,English Irish
Irish and Eligh,English Irish
Irish Langua,Irish
Ingless,English
English Well,English
Eglishe,English
Beginning to Speak English,English
English O,English
? and English,English
Very Little Irish and English,English Irish
Child,None
Enghish Irish,English Irish
Speaks or little Irish also English,English Irish
Say Irish,Irish
Cannot Speack Get,ERROR
Rish and Rish,English Irish
Speakes Irish only,Irish
Write English,English
Frensh and English,English French
Irish All,Irish
E Lanuge,English
Englisth,English
Speakes Irish and English,English Irish
G E,ERROR
Not Old English,English
Can Speaks Irish and English,English Irish
Dont Know,None
English Spanish Latin Greek,English Greek Latin Spanish
Languages,None
Irish and C Eng,English Irish
Telegu,Telegu
Engilst,English
Irish and Enight,English Irish
English W C,English
Canot speak Yet,None
Irish and Enlst,English Irish
Cannot speak too young to speak,None
Nothing to English,English
English and Elementry Irish,English Irish
Scotch and En,English Scotch
Welsh and etc,Welsh
The Irish,Irish
No Irish and N,None
Y,ERROR
Speakes English,English
English No Language,None
Both Irish,Irish
English A Little Irish Learning Irish,English Irish
Cant Speak Yet,None
English and Irish Learning,English Irish
rsh and Inglish,English Irish
Not able,None
Ih and Esh,English Irish
Ish and Esh,English Irish
Can read and write Both English and Irish,English Irish
Speaks only,English Irish
English and Gree,English Greek
Can Speaks English and Irish,English Irish
Irish on Eng,English Irish
12 Morale,ERROR
En and I,English Irish
Ir and E,English Irish
English I C,English Irish
Speak a Little,None
Unable to Speaker,None
Irish and Ir,English Irish
English Only Can Speak,English
Irish and Englissh,English Irish
Gelic and English,English Irish
All No Irish and English,English
English Lancuace,English
Irish Englisg,English Irish
Cannot ?,None
Broken,None
Galic French and Irish and English,English French Irish
Hew Ban,None
Dont Speak,None
Can Speak Irish an English,English Irish
Englinsh,English
An English,English
English Some Irish,English Irish
Laton,Latin
Irish and En?,English Irish
"English, Irish",English Irish
Ierish English,English Irish
English French and Telugu,English French Telugu
Egnlish only,English
Irish and Elng,English Irish
English Laug,English
English Norwigan,English Norwegian
English Langs,English
Cannot Seak,None
Not yet able to speak,None
I N,ERROR
English and ?,English
In the Asylum,None
English Bkn,Broken-English
B Kn English,Broken-English
English book and Irish,English Irish
Irich and Englich,English Irish
French English,English French
English and Student of Irish,English Irish
Qu,ERROR
Cannot Speak Either English or Irish,None
Can Spad Irish and English,English Irish
Speaker Irish and English,English Irish
Nothing Yet,None
English R,English
Irish and Eenglis,English Irish
English and Irilsh,English Irish
Can Speake Boath,English Irish
Am Sorry ? English,English
Iirish and Eenglish,English Irish
Not Yet Speaking,None
Cannot Speak Ir,English
Irish and Eng Lag,English Irish
Cannot Speak E Irish,None
Speaks E,English
Not Talking Yet,None
Ennglish,English
Engtis Language,English
English and En,English Irish
English and E,English Irish
Can speak Both,English Irish
Knows Irish and English,English Irish
Only Lisps Yet,None
Englirgen Irish,English Irish
Irish and Englished,English Irish
Engsh,English
Irrish Englis,English Irish
Irsh and Enghis,English Irish
Can Speak E,English
Inngles,English
Irish and English Latin and Greek,English Greek Irish Latin
Can English,English
Irish E and English,English Irish
Englst,English
++ English,English
Irh and English,English Irish
Will Speak Irish and English,English Irish
Irish and English Read both L,English Irish
Enh and Irish,English Irish
Speah,English Irish
Not Speak,None
"French, German and C",French German
Begin Here,None
Neither Irish Nor Engl,None
E Yes I,English Irish
English of Germany,English German
Little Irish English,English Irish
But Soon Well,None
Has the Irish Language,Irish
British Subject,English
No Talking,None
Irish and Englesh,English Irish
Irish and Enli,English Irish
Do Not read,None
Learning Irish Speaking English,English Irish
English Langon,English
English and German and Austrian,Austrian English German
Irsh Co English,English Irish
Pupils,ERROR
Coming Irish,Irish
Beginning to Speak Both,English Irish
Eng Ir,English Irish
English and Galick,English Irish
Englash Irash,English Irish
"Halian, English",English Italian
Englash and Irash,English Irish
Tussis,ERROR
Enh,English
Irish Englilsh,English Irish
Irish Enghlis,English Irish
Irish Enghlish,English Irish
Irh and Enh,English Irish
Cant Speak I or English,None
Inglish and Iris,English Irish
Cant Speak I or E,None
I E Language,English Irish
None at Presant,None
R S,ERROR
Can speak Irish on English,English Irish
English I R,English Irish
Irish Nglish,English Irish
Both I and E,English Irish
English M G,English
English and irish,English Irish
Pupil,ERROR
English and Iirish,English Irish
Irish and Enilish,English Irish
Englis Iris,English Irish
Speake Irish,Irish
Cant Speak athal,None
English and Franish,English French
I and E Language,English Irish
English and c,English
Cannot Speak yet,None
Chinesse,Chinese
Ongmal,None
Spe Iris and Eng,English Irish
Elish and Irish,English Irish
Irish Laguge,Irish
English Irish German,English German Irish
T F,ERROR
Eglash,English
Cant read write,None
Canot Speek Irish,English
Elngish,English
Sp Irish and English,English Irish
Sp Irish and E,English Irish
S Irish and English,English Irish
S Irish Eng,English Irish
S Irish and Eng,English Irish
Spe Irish English,English Irish
Speaks English Irish,English Irish
Speak I,Irish
O,ERROR
W D,ERROR
Eng Irish ?,English Irish
English Ireland,English Irish
Irisher,Irish
Irish and English and Walsh,English Irish Welsh
W J C,ERROR
Germany English,English German
Can Speake Irish English,English Irish
T C,ERROR
Sel Workhouse Form,ERROR
English Spek Irish,English Irish
Cant Sp English,Irish
I Engsh,English Irish
Englissh Only,English
Irist and Engish,English Irish
Not able to speak,None
Doesnt Speak Yet,None
Yes and English,English
English D L,English
Iris an English,English Irish
Irish an En,English Irish
Iris Laungag,Irish
Ton Young,None
English Irish and English,English Irish
Irsh an English,English Irish
Not English and Irish,None
Englus,English
Italian French English,English French Italian
Is and English,English Irish
Irst English,English Irish
Lancashire,ERROR
Cannot Eng,None
Iirisch inglish,English Irish
Leaning Irish,Irish
Sp Irish,Irish
Irisih and English,English Irish
Did Speak English,English
Irish and English Etc Etc,English Irish
Gr,ERROR
Irish and and English,English Irish
Iristt and English,English Irish
English aknowledge of Irish,English Irish
Englysh and Irish,English Irish
Enlished,English
Englisth Language,English
I english,English Irish
El,English
Irish and Enlg,English Irish
Can Irish and England,English Irish
Irh and Elis,English Irish
Irish glish,English Irish
Irish lish,English Irish
Farm Servant,ERROR
Enghis,English
Cannot Talk Yet,None
Irsh Inglish,English Irish
Cannot Tell,None
Irish English Only,English Irish
Enghlist,English
Irisd and English,English Irish
Do not speak it,None
Plam Irish and English,English Irish
Irish Englahs,English Irish
I and Englisg,English Irish
Enlis Lan,English
English Irish etc,English Irish
Irish and Englihs,English Irish
Cannot Speaek,None
Irish and ? E,English Irish
Spak Irish,Irish
Elgshin,English
Cannot R R,None
Speek English,English
The latter are Acquired Language,ERROR
English Charles Daly,ERROR
Irish Englingh,English Irish
Cant Speak Irish and English,English Irish
Irish English and others,English Irish
Irish Welsh French and English Germani and C and C,English French German Irish Welsh
Iriish and English,English Irish
Yes and Irish and English,English Irish
Spea English,English
Can Read Irish and Speak English,English Irish
Learning It,English Irish
Speaks English French and German,English French German
By Belguel,English Irish
Suiss French,Swiss-French
Irish etc English,English Irish
English Irish Imperfectly as yet,English Irish
Speak both Languages,English Irish
Eng Langu,English
Irise and English,English Irish
English and non Irish,English
Irish Englinch,English Irish
Ma?,ERROR
English and Yiddish,English Yiddish
Irsh and England,English Irish
Little of Coch,English Irish
Boeth,English Irish
English of not so,English
Not Speak Eng,None
"Eng, Irish, French",English French Irish
Irish and Enslis,English Irish
Scotch and Irish and English,English Irish Scotch
English Cannot,English
E Laungage,English
English Laung,English
In English Language,English
?sh,ERROR
Nery Week Night,ERROR
Ir and Engsh,English Irish
By Linguo,English Irish
Irish Langage Eng Langage,English Irish
Read English and Speak Irish,English Irish
Hebru,Hebrew
Irish nor English,None
Irish and E English,English Irish
Speakes Englis only,English
Can Speak of Read Irish,Irish
Eh and Irish,English Irish
Irish and Mayo,Irish
Not Irish or English,None
Not Spoken,None
Englist Langurde,English
Yet No Language,English
Irish And English,English Irish
Irish a Enlish,English Irish
Not English or I,English Irish
English and Irish Speaks,English Irish
Commencing,None
AN,ERROR
Can Distintly Speak Irish English,English Irish
Spanish,Spanish
Engliglish,English
Cannot Speak Eng,None
Inglisih,English
English only Irish only,English Irish
Er,English
Barney Irish,Irish
Latin French Greek Irish and English,English French Greek Irish Latin
E and,English Irish
Messenger in Chancey Offices,ERROR
Irish an Eanglish,English Irish
"English, French",English French
General Labourer,ERROR
English and Irish and French,English French Irish
Irish a E,English Irish
Not Irish nor English,None
Cannot English,None
Anglo-Irish,English Irish
Speck only,English
I English Only,English
Eng Nil,None
Read,None
Irish and Enligh,English Irish
Emglish,English
Gujerate,Gujarati
Cripple,Unknown
Englisk,English
rish English,English Irish
Irish Langau,Irish
Both Language English and Irish,English Irish
Can Speak English and a Little Irish,English Irish
Orha,ERROR
E and Ish,English Irish
Too Young to Speak,None
Lattin English,English Latin
Irish Engles,English Irish
Keating,None
lirsh and Eng,English Irish
Fresh English,English French
K? City,ERROR
Cannot Speak to Young,None
Irish Lattin and English,English Irish Latin
M I,ERROR
Learning English Irish,English Irish
Englanh,English
Emglanh,English
Scotish Irish,Irish Scotch
America and English,English Yankey
Genlish,English
Cannot Read and Write,None
English of Welsh,English Welsh
En and English,English
Co English,English
All Spoke,English Irish
Speak E and Irish,English Irish
yes,English Irish
Speak and Read,English Irish
Englis Lang,English
No Irish and English,English
Franch English,English French
Speeks Irish,Irish
Engls ires,English Irish
S English Irish,English Irish
English and Iirsh,English Irish
Irish in ?,Irish
Egish,English
Neither English or Irish,None
Parent I and E,English Irish
"Italian, English",English Italian
English Speak Irish,English Irish
Canspeak Irish and English,English Irish
French Dutch English German,Dutch English French German
Too Young to Talk,None
English Imperfectly,English
Iris and Inglish,English Irish
Spaks English,English
I on English,English Irish
Speak only,English Irish
Student of Irish,Irish
Cant,None
Norwegian English,English Norwegian
Irish Englh,English Irish
Irish Lange,Irish
Irish Eng Lng,English Irish
Irish and English Langu,English Irish
A Little Irish and Good English,English Irish
Irish and English Read,English Irish
English and Irish Out Poorly,English Irish
Cannot Speak it,None
Speak's English only,English
Speak's Irish and English,English Irish
Sorry Idont,None
Eng and only,English Irish
Irish Descent,Irish
Irish and Hindustanie,Irish Hindustani
Slightly,English Irish
Ignorant,None
"Greek, Latin and English",English Greek Latin
GL English,English
Grabic Bala,Arabic
English and Franch,English French
Irish Prof and English,English Irish
English on Irish,English Irish
Englisah,English
Commence,ERROR
Esh only,English
English Langae,English
Cannot Speech Irish,None
Galic and English,English Irish
In English,English Irish
Irish of Ireland,Irish
Irish and Enish,English Irish
C S I A E,ERROR
Irish and English Irish not Many Fluently,English Irish
No Speaking,None
Doesnot Speak,None
Englind,English
English India,English Hindustani
Too Young,None
Enlish Only,English
English and India,English Hindustani
Parish,None
Irish Lag,Irish
Iris and Elg,English Irish
French Irish and English,English French Irish
Irish Slightly and English,English Irish
R H,ERROR
Studying Sames Few Words,None
Irish English Hindi Etc,English Hindustani Irish
Cannot and Irish,Irish
Irish Inglsh,English Irish
Frin? English,English
Irish Lanuage,Irish
Canno,None
Noting,None
Enghlis and Irish,English Irish
En Languag,English
Irish Eng and Latin,English Irish Latin
No Irish Speaks English,English
Irish Speak,Irish
Eg Langue,English
Irish Eng and C,English Irish
I Seeton,Irish
R and English,English
Cannot Speak Irish and English,None
No Infirmities,ERROR
Englh,English
Irish English Latin,English Irish Latin
Englie,English
Englis Lan,English
Irish and Emglish,English Irish
Can speak English,English
Can Speak irish and inglis,English Irish
End,English
English and Yankey,English Yankey
Irish or Eng,English Irish
Irish a Enis,English Irish
E and French,English French
Englist I,English
A Litle England,English
English Irish Cot,English Irish
Write Irish and English,English Irish
Launge,ERROR
Irish and Inghlind,English Irish
Engis Language,English
Irish and English German,English German Irish
Cannot D,None
English a Student,English
English Little of Irish,English Irish
None Here,None
English Welsh,English Welsh
English Error,English
English Understands not Speak or Write Irish,English
Irish and Inglsih,English Irish
English Ire,English Irish
English I H,English Irish
No I English,English
English Irish at English,English Irish
Irish Englih,English Irish
Irish Enli,English Irish
Dumb Yet,None
Language Irish English,English Irish
Cannot Spk Irish,English
Cannot talk,None
Cant speak Irish on English,None
Irish and english,English Irish
Irish ad English,English Irish
English two Paudene Hasse,English
"English, German, French, Italian",English French German Italian German
Greek or Hebrew,Greek Hebrew
Englash Lang,English
Irish Englist,English Irish
Not Thought,None
Irish and English French and Germany,English French German Irish
English and Wa?,English Welsh
Eansh,English
English of Irish,English Irish
English and Walsh,English Welsh
? Irish,Irish
Eirish English,English Irish
Can Speak Both Irish and English,English Irish
Irish and English P and C,English Irish
With English a Little Irish,English Irish
Enalish,English
Irsh and Engh,English Irish
Learning English and Irish,English Irish
None Irish,English
No Irish Cut English,English
No Irish English,English
I but not English,Irish
Ire and English,English Irish
Irish Enghs,English Irish
Irsh and Eng,English Irish
Late Irish and English,English Irish
Laungs,Unknown
Eirish and English,English Irish
HN,Unknown
No English and Irish,None
Englins,English
Baby Language,None
Fren and Eng,English French
English Langeg,English
French and Eng,English French
Roman and English,English Latin
Little of Either,None
English D Irish,English Irish
Partial Irish and English,English Irish
English only Cant Irish,English
Irish and Egll,English Irish
